ruc,dni_natural,dni_repr,tlf_natural,tlf_repr,tlf_empresa
10614646282,93895877,72956129,6191845,946731318,985258693
20128234532,93412010,08426781,6324441,952287239,977716981
10295637153,46724133,31636815,994242743,916946856,922141766
20148891767,99169602,05200323,4625314,922636494,983134623
20274183234,79711603,40542803,995884356,944272861,992363287
20369793496,40257952,86824168,5358492,914732765,6173196
20737851553,76136947,40521727,932968945,956744831,3578171
20939827366,74903143,43471511,4179224,2639328,5288713
10121833928,28581889,02673027,2786975,3195217,913678476
10917755761,28316729,12494568,929464212,921447729,973634617
10715654181,67903399,04262668,6496991,2811178,3172877
10563272428,84924366,54741001,959853968,2746856,6241489
20584511744,32474497,16310597,5213514,946285417,2248437
20959584615,73537129,37917999,6624795,989262253,5986274
10264858192,90866973,02537416,5594935,952727252,937372895
10534572543,32836661,06436954,988288257,937415574,991931193
10161446312,59084781,64231288,942412847,992557147,2694999
20618728989,43757392,83355555,945746381,4889614,5938856
10393566677,21748566,73031182,926138355,945351639,913237179
20195729862,92963056,76756497,3759457,3628245,969882512
20134584374,66288896,80103534,921943467,934256322,935853223
20824744418,74503344,15454282,6462813,999694122,984327969
10546227778,70116750,29827427,3179988,937689644,964851786
20272127474,75869476,13742774,924131115,983654819,3178539
10152432193,55950994,15275062,4466818,968818352,5399149
20134444838,64048478,61319165,3413525,5283443,4888563
20845586931,65184603,59427428,942529761,4329361,918346388
20825872727,55685252,15227742,2439627,4816761,925619749
20413447966,85705246,33258930,3987353,5819644,3326737
20647459226,27584802,13351146,987172215,5333712,5138164
10988344272,42778116,75846177,5366655,982284356,4851786
10363324451,61757272,34954876,6946353,3311834,941791841
20685855373,63602582,18192159,4941761,3584777,2552226
20971331529,87709816,49463513,5968248,911633884,927428755
10619329993,64050157,03140696,3992116,971391954,5123368
10528531513,05826172,80711187,943437976,937427891,948326447
10823411543,48011804,29326733,993332255,4558713,966111954
10389333378,82837442,55152738,971728568,956169821,2175661
20885471258,83441638,99399667,4249749,3466298,986258557
10591742326,68102354,58527209,3116339,5183335,5728564
20371539366,50432800,03989275,913269134,5543125,982658528
10348514826,43291340,56327338,959511468,2959165,949422793
20799314991,64112171,27576255,5399828,6726269,923955998
20426457666,04967813,92528925,4968813,4389599,991376499
20959752882,59413602,78447420,922657244,2112248,973152833
20239776187,04499859,46740976,4111863,5115776,924749263
10311338875,65911616,92024893,2976925,3914714,928392468
20939943367,90489204,64234336,974559592,989744177,2283839
20753359313,93179965,12473801,3334679,993745422,981599355
10894551635,41945106,22738946,989293896,949643457,5328619
20267948119,52577562,97424129,939178699,996957275,923743145
20138282378,36391784,51546918,927897442,982579361,975376954
20868774113,52882524,20936583,927435153,996914362,942146767
20821345895,85186140,60790757,5659312,4774746,4629975
20936756332,69068090,99808279,3462587,941113997,5851822
10462363857,73064586,04926555,6132788,918659314,933894393
20937876938,07995009,47590194,2319742,996256932,6147815
10118299715,05352964,34053852,5622556,5583313,999778348
20663182734,39986670,77080999,3292732,995936622,2327923
10592469514,84436762,16833832,955458939,4937527,3191169
20662473864,71075287,21771676,955136648,937919683,921393185
20749641581,17193170,63007373,947218225,983855265,943977325
10823285221,33689773,98975222,2447578,996327792,911124212
20917388498,91984729,59629183,3334851,3384173,5239132
20199195321,81845381,61375517,2448315,966831343,4759756
10444156135,97213439,02231434,991119661,2347926,965838849
20624356125,32345061,18366449,4876484,976385243,918376255
20974796377,18636606,80225716,933399763,2715267,4735654
20681534932,04960817,82996049,941545411,6682824,975464374
20339223297,45147574,53356209,5491648,4181571,977398371
20311635467,77885646,65001217,2687728,5313893,945627987
20223153681,06896202,57529666,997844696,5968343,3288777
20821138799,80290385,32687965,5891441,937875133,991893827
10725212153,20881076,48411113,972387249,951254815,2741979
10471355359,46884396,25848053,943118968,999691695,5681288
10673556713,60388141,90911536,985632913,936456696,943851241
20656418881,10829814,69621302,931928928,923267874,3324732
10235559365,17705364,98527061,3817487,4485375,6932535
10696296693,09601480,28357110,994327432,6927351,986821181
20499251998,69173202,16159350,4818544,6146594,2141582
20769756387,86210904,37502733,5365451,6375788,976898441
20281844455,60426835,15649421,929266512,5855945,915118827
20376714581,67307452,00492509,921767898,911961637,5258687
20288966358,71859577,70440848,921184544,5983144,2888964
10615418535,88096025,73747945,5891238,2916715,3115733
10562434821,63461013,63638140,936141493,985842316,4294655
10456734375,72723616,15993881,3738687,969314136,963787968
10792255459,99712700,07783051,3199552,927559688,4888639
10286746291,06923586,67270570,4233824,975873233,988874959
20268517748,53780729,83584372,947856336,936595534,988375917
10974786756,91428460,52447288,6845934,979217749,2438529
20949397647,83531477,13217701,4982865,961234387,964598843
20843412953,39944422,28202900,963747973,913215521,926919484
20287297542,21902547,10773807,915821546,987944214,991873423
20877449235,21044082,67102177,957991546,972852133,4872593
10218382949,93604897,60288179,985428775,915613823,2733363
10171372168,17334296,79063110,976831755,4622423,3694556
10712291252,82390622,14413137,5164717,963897748,952692667
20776375216,07242302,00202300,6554273,2973321,934118628
10682215113,51662433,73457590,5971682,6544877,3537494
10194757439,97047831,67104855,2592114,911325222,5766874
20643974584,79962822,50733894,5792144,971597158,991416534
10614998912,35487061,67994866,948311283,4757623,929711217
20824565645,21473741,11738571,986929969,5578959,6147587
10685767821,72296355,71424629,5543275,5326757,993659315
10489785871,91749073,96677840,2937937,3268514,2263356
20197251597,13805066,12781525,924596469,5687169,2395251
20284323525,51795238,93526188,2463338,967557267,987122281
20651256549,42846545,76732296,6947317,2878366,2855811
10242272947,21753938,83029166,964539476,914498937,915453637
10543718993,73742279,25542207,3711341,986414688,922147512
10547765614,11448294,13844256,937168554,921211183,983595259
10971111552,74469266,64437733,6755758,948321182,943969847
20137588521,58374432,05288479,999885939,992544364,5588119
10842365557,64316409,57890279,6735611,968241694,974432134
10412644961,22843954,65721944,5634837,2391916,6122295
10165237475,21815595,32170453,975345564,2657775,6564799
10732955656,94446016,98284993,5973195,6881647,981137264
10717951457,33833693,10291057,5347943,931477337,917928634
10254524848,55393601,30314302,975414574,2238757,957854178
10534678131,67419405,99549989,2347162,972485368,934793283
20186391164,62646865,29646656,951582994,941955889,4723911
20673798748,98366983,22308618,3517899,983561833,947734112
10355895841,29086984,00736769,992425283,974368725,991196721
20656113161,83207848,53090984,3279598,2371871,3586228
20858172796,49720983,29800915,3589385,995226234,5426882
10282147266,73234237,68291769,975613348,955271192,939912389
10512327246,29466056,53461731,966692955,2621257,982867767
20774477385,17230656,80149237,931636859,967215732,945985516
20139618978,13095663,17540672,3593866,962146547,999323518
10511995147,46491153,46901599,964787137,953821565,2598927
20583944794,70102798,23530803,4448627,6255562,5668294
20341744434,36167717,53092944,943743522,4699593,5311521
10171137348,06369939,56801161,979397823,952819122,2158712
10495586131,66653820,12901887,4969994,5448216,2569556
20423654111,25022533,73957298,968455423,6491184,938486319
10735999434,48174743,91952792,3141364,916588265,3319818
10311928664,69170281,63505559,6147698,3159248,6699873
10871773329,90845038,25140409,996719246,2921883,979795177
10645648887,28541654,25051609,2679652,4599979,6913533
20281228122,19722839,20065107,3372896,5496156,2231361
20788625445,86835048,87267756,3886498,2134828,955397384
20674714837,73800675,05695162,999943125,952882231,961236237
20551562818,45523805,70050471,4759695,6593486,6899889
10867449421,79944261,48846942,935139486,2396118,931481378
10492239573,59117990,03414216,2137587,5989264,3398376
10777945598,88702259,65636114,3381671,2111275,4771487
20163663958,52487139,33489224,939929268,962573513,6538754
10292931595,55918693,61431701,991625356,2487558,4851554
10199643314,34980139,79347498,984354429,4391599,5938954
20334285439,96204177,59415627,4579585,6684155,3883223
10994284385,95035239,96801344,964772837,993257562,5876214
20661578239,20042959,85246826,3913478,948328826,984419333
10398443576,12106456,80051630,6658437,6523899,3989622
20853749873,03994170,96920406,955825525,929352251,987585645
10997398361,66030631,49286734,916379369,942976889,4228894
20162288318,48046465,46478720,943493833,5926192,3177286
20652512863,54448687,43622363,911761617,6478489,6276724
10457982744,02177800,00171343,919119726,5482373,4573437
20989835834,17415536,98185576,2294842,6255377,2842655
20428843495,45057673,84845242,949958849,979648393,922522656
10491358992,61589519,62738188,934234913,3449535,2561744
20312624721,28350886,98108746,912969813,6894375,3276544
10673846513,57479492,25839989,936445646,2931755,995769732
10665557159,36855771,15242488,5494391,946333522,5434363
20294426147,08343573,41464433,5727125,999242351,3773326
20665442216,11251068,60892902,3741357,4258372,999947655
20958127576,75422203,39754658,4948663,979361793,992752289
10222469951,42268465,12134843,5972359,4864713,5142639
20441737441,86848973,16891621,4474819,3826622,943736716
10348682887,76594257,47189240,3657989,992484935,6985521
10356435819,27919572,41343042,6766528,3245852,2558735
20624394245,09534199,41639409,926627142,2541456,979182716
10467695741,86464395,55475797,925347984,972666352,913367719
20248277697,76166239,87485507,994713174,5889685,969897872
20879277246,51094590,33913655,5896973,951597914,4811113
20969273738,68555809,06181205,964878263,4144358,3791314
20527444974,94326974,66967099,966335344,963726377,4538131
20549194137,01607280,87412003,958631298,981515965,6827763
10547537774,23165195,40609113,913895978,6551126,3652619
20728277296,51056112,51077647,6753899,3648836,972545541
10182476557,51955618,96747353,3425747,998921436,5111428
20418499781,48362385,98634680,5152331,3282285,959771883
10195758697,60467347,72867997,958149423,4471619,4683422
10652265212,74452360,31155522,5371696,972986636,966197686
10687474557,17186105,00481270,6936997,3339891,977272591
20987163578,15049929,97095124,961451813,981878439,934528164
10285418588,63728562,90982506,985945962,2672274,955332778
10189246471,65417934,79172648,2538581,3486734,978663514
20444238729,06297939,50100577,5691648,2569152,996784621
10988443523,17607945,57237710,2564279,4249193,952719528
20263196141,77888529,37766859,2777317,925828654,3656831
20179964737,32392310,27446378,6785962,3829561,4374565
10528356662,99568868,03664575,4384513,972235342,6233835
20615226864,71909478,58443424,2865387,4367766,927778933
20798263262,21597876,22769194,985159626,2226514,2139593
10744221642,53415291,62681634,938516891,949145655,2573354
10181259351,08203006,99585495,2967164,5247871,6561589
10521936741,39896148,16226891,2272967,977973285,2691294
10655443939,83170821,35896439,965488172,5192367,5418589
10142386475,41952221,58477826,2623355,953855871,6996492
20135735713,65523892,67977700,4651332,2498112,952931224
10923357425,85741207,04433883,5291899,949961671,6275564
20557985133,72362214,75497198,967989464,981949276,965165341
10392246523,71814273,59780167,961816426,4442545,6619158
20824429762,92060637,07624528,999197482,5172898,937828894
20419967382,22182988,18860231,943579571,6671583,4236498
20452455429,37428514,53516368,969393357,917134817,2499639
10817326734,30809729,75150279,947575795,924171116,989417495
20286326345,33170446,55908572,967671149,6254782,3748581
10592626132,76656681,00056049,927752464,935681765,3591345
20253416377,83183930,78680027,991387326,945791257,3887791
20864994573,29193077,84342519,4376949,994634744,4878151
10263512375,07064530,89911928,2161878,2924237,3716394
20263546382,55966580,49680385,6998955,917654496,6858669
10825537729,17819820,03855556,938444568,941182115,995479591
20522529298,36741399,74332762,951531878,951327918,3881781
20566536922,31298735,09756053,928486729,979371728,943778128
10514312327,76349408,91553095,943385673,972157317,5493868
10356947683,02963491,65572841,2596215,965226747,938163966
10812642854,07937699,25333336,939319828,964572971,4812741
20279598138,71849658,27387287,991599725,2146566,5556825
20382671337,90880830,50372523,952876847,6514735,2634796
20469383774,12580771,18294826,953346565,5754547,4764779
10162342921,43548712,61972773,931857517,5761361,913189785
10351538743,61138902,07632106,3725421,946895218,986733496
20867519379,23117908,44667062,4798694,937766666,2974545
20745223721,23340938,23574694,979489881,933426273,4784312
20814864627,76958402,50736363,957477858,4365991,987685758
20231627192,80363798,54028211,954751439,3432176,943745311
20859331895,11813692,53013739,943728149,3734223,4335167
20243238353,27392240,75460611,939836161,957787796,2336697
10936682652,72783674,22537143,3181859,912148278,6365897
10848255927,37231595,33203048,5491227,985765534,992435952
20654373259,66249146,43412936,5426689,911552659,2748444
10321785637,31312804,66843076,5215346,2144898,5431728
20544967339,36715854,08764368,6124664,3672728,989219566
20618137468,05549780,77733019,936115231,2172893,929414794
10731789268,93057442,40796173,3646818,2932946,6845663
20619325251,13044486,76620986,2554143,988197141,5149921
20493963872,47202044,72871083,916626238,996441582,981165552
20686187981,03429974,62114294,3944227,5644965,6785535
10717128867,10605919,80431022,6382579,936473453,3397576
20714424768,19296483,69331211,964139898,6758257,5121829
10772745961,56909959,71660662,6898332,3339483,3637753
20488942151,41169923,78006314,927777825,943688182,959151329
10595657822,79259908,06903545,3377475,3779377,992545339
10413977929,57194040,48812156,3324859,939263451,974371986
10251856973,50756110,03091463,5542575,6818913,4142346
10663772763,35062552,08800080,2853911,951921534,6499289
20678334426,28296424,67067078,991293384,6753546,6875152
10852736699,73951863,89497263,2188977,5157927,957977122
10553687752,07349864,62768709,6915421,966582934,981443952
20729689176,70578502,30597170,2263747,4896715,5945551
20941984931,43142677,79473930,938574255,995122827,924651246
20932265289,46797491,06745452,6397125,4543171,949434154
10421326934,67301489,43611542,966113135,2245983,962854564
20757226476,62138857,86949325,2574797,6923883,981314299
20632951222,54543640,86944773,971159919,992232818,915858564
20912715297,04022283,03001547,989277733,947861643,984583513
20715948251,35651655,84454939,5331252,957764274,2957678
10666486486,07687088,93497955,4231652,3918452,988571411
10215671811,63920734,98976196,4455135,6291232,4314974
10827745518,44888536,14104933,954156981,956937618,4318219
20426785737,05778745,82673204,2327155,4533561,2858287
10986119178,81859530,60291396,918297953,962796242,919699895
10232723567,55037328,43958935,987584956,928534817,4538288
20987377554,89667601,08220547,3336216,3118458,979651784
10115278631,50933890,01434747,927332419,6447229,5572967
20725135717,06130340,52582883,959547665,5158591,951835117
10722947158,74508296,02624939,3268833,944124652,5418942
10599937562,64646468,47755224,937627359,5253753,953784981
10786114568,17645143,05735413,918118777,4646482,6682528
10811316959,06440691,44363052,6814373,958832723,947492259
20889493766,67581076,93757931,5778189,911675913,974776276
10372832783,15648245,55254679,919443915,921899968,952162763
20976759994,40985935,24708137,4365564,6998614,3141261
10847953711,18649596,49790632,916967157,3386946,944656326
10475465994,61968646,08612718,962677594,995516193,3437452
10878478116,46099467,29017001,917162127,932795414,997137165
20596588765,85110610,09276909,976653291,943457581,6566173
10182256373,95846327,28975589,976319193,995419536,4648952
10941926719,49721165,54326524,2799366,924988214,971527951
10638246864,11439119,02813423,952965125,959727855,5431822
10712826755,41586765,36508345,2129297,5374335,998744172
10762177683,56456893,83446486,5213565,4552251,4757691
20424224299,32686832,17867118,4316772,918151879,5199227
10493698616,79646841,95526099,929145676,932566768,933921133
10372513136,36918205,60813734,974284725,973245773,945658664
10723615747,10149692,75215591,977426828,6221597,917866456
20713574636,85029336,47302540,967131235,3485918,999154881
10589652645,33647724,41599995,985961675,973314749,5675415
10865299776,02043881,58860926,2941952,963235432,964369596
20615323282,37282023,59880079,921484375,969263457,964638759
10379955259,68149184,93905509,936665369,918861462,936424364
20484323871,88425778,71500654,948918536,3946662,5173644
10111128887,95847835,54193925,5277714,919671765,929859996
20272196944,73524744,35824000,6999113,954854573,915348664
10231253152,86522014,66615192,959314345,6799418,5971444
20155517814,17750238,53603003,911162818,3142715,5164274
20241322563,81303452,10374760,949819881,5949183,965262926
10753231967,83063256,98152556,927749373,914921989,966918846
10455348761,26088348,10336358,977915272,5973448,4994361
10461466944,00845665,76895643,953765569,6781699,6694721
20663335442,93220455,02706903,998198482,2184643,4794754
20376988551,52169294,76914895,953867671,991118562,4861169
10423412238,84730097,05044671,5883658,929872998,944996467
10367118953,65241946,76487283,2792819,966713795,943232738
10489659477,76254069,04044124,2652552,996436867,6848796
20979554331,25037397,24055770,5527453,993554991,925298357
20895591278,18990532,48833488,6261287,4775912,957278492
10138241859,61348960,48040364,948535884,4522836,949896543
10327235232,60809009,10848372,998917552,943771875,3141142
10986566655,10090711,77516718,958867277,4456836,4411539
10133811168,46692878,58205459,6852769,925749994,933221198
20524543176,05501073,02818157,2251851,4241396,918152879
20692655461,37801864,21377435,991477169,936118171,6139743
10266678492,80015551,04845566,5798576,963151375,932233286
20147743937,83353782,48502170,6823343,979589591,984888887
20979198561,97708692,82013554,5614672,4413329,954321453
20746125441,05506471,11813193,991619995,916649223,931985937
10188185244,76476764,30224463,4872418,5392771,984391599
20312993398,76062443,37050945,5435831,4821934,5342426
20191875312,38124991,10762079,946163888,2355776,956455493
10852933822,57936206,08488004,924324886,5291986,933194956
10131975732,94654844,65121262,3727778,4756144,916818814
20344793377,89034071,72304454,982562728,6595228,2976855
10456137951,88662741,16524251,6333686,993831545,5431389
20536296639,05416307,00517277,963459188,4526227,925991116
10958148623,42446467,89497091,3237966,4673591,2976645
20622951715,15774087,38908062,959784397,947963735,965485498
10467575451,87309334,57971990,5116583,6121382,4629367
10518713876,92145224,47433363,913934411,984831338,926484155
10639929417,72223291,79694025,2394173,996442258,2517383
20956754642,88035158,01078644,5628622,6959392,938579372
20268115279,74632821,57500277,924764647,6736698,5656175
10143375153,11312154,62256572,5686447,924698411,2375139
20964752339,28278408,32178326,951164621,991888413,2594213
20168545189,12617224,88909295,998251349,953937275,3559469
10219585899,84367994,26278658,5538924,937298231,5713444
20153754877,26531658,54657187,6768284,953692717,989154151
20914313185,12858044,09846845,4284264,5446727,4183566
10365714198,80085074,69617132,998174356,997953278,949955444
10723843961,46934175,50717946,2546864,963128653,3383858
20497736145,80374067,16754753,2954294,3272553,921582278
20916673475,02183674,03487997,932173383,967691678,961343768
20819216513,30088144,26001687,941511937,3788165,5856623
10973285828,30091776,62417103,958721196,2511635,938961537
10355329854,03195070,34913218,928436658,6725454,937818824
10437741718,71768028,51963233,6622522,933172758,922446954
10618182424,80971224,44275531,985821939,3344131,954249933
20243495162,30636438,17853767,3454243,4924299,923584965
20131121887,51286963,59613018,941647351,6971671,4565363
10728313435,13913831,60709633,943725784,2241733,994786244
10583754395,45991626,64895362,993697477,997251249,4878693
10649898313,80918963,64783897,983297253,919223198,2259617
10217331541,98200605,52391564,2767459,4545195,999783346
10166331911,77854405,21039546,6683187,931334277,3763729
10396381647,05747798,20902936,6265415,956444884,948335315
10813984542,22605775,66446947,5628777,934883236,3277499
10681236652,51720366,25518810,997663867,5984885,5666329
10475153589,34157600,14276307,952995391,988945731,5986252
20247863522,99122630,36631034,6677281,3777188,2235357
20619691424,52492293,45753217,5161347,5468999,6431581
10133415746,97438012,62925717,3742615,6293425,6927914
10458675935,34990404,46077056,972838453,5889612,3254468
10616372278,02244843,13621815,975466587,3524732,4625116
20554351293,17143395,86421612,5432636,2194243,5671297
20279618553,30002814,76012988,3337686,967892122,3929837
10761522292,53904322,07120537,943958987,4944222,987777533
10494784454,93870432,98853309,2531476,919736471,964723132
20865827934,39262195,16971535,3565256,967968153,5616487
10828933511,86581069,10530184,952243761,2446581,4134617
20321768236,63555555,67829917,6989252,974429912,3584857
20915324139,33906453,83751473,2956829,937767184,5989499
20968167911,93203213,95833298,2219252,4563135,994988173
20833171819,66838561,97460854,959589352,965818731,3973834
10935929217,94078143,98997996,918322867,3312176,996461847
10835835618,20910829,22242962,915433378,4929696,2576827
20621953517,62486116,13938769,2732451,4651791,998366323
10946148778,47729742,29600506,3382393,4361694,925713575
20968294224,23555206,09297098,981539719,999172212,954882885
20291298518,35139926,51739816,4318896,951351784,947228634
10822481158,31634008,26313747,2233641,3229765,918143241
10562584654,74738302,72757539,997925616,6767479,978189786
20225586625,99720060,23593625,2343534,997931392,947577627
10995498648,95142072,69164503,6666399,913358516,3485741
20193723542,66931826,67804717,2116383,2395545,2966695
20623232221,09560572,08610556,5389286,933894893,6388752
20821199882,23421084,56236762,5489656,6139523,924159629
20884251739,13687133,80530224,5842664,989971478,6857978
10946778389,52026516,57276433,993963815,4787469,3326923
20894128752,52293915,26980689,949765541,969115664,6993676
20283189352,96881363,03839915,5849136,986226618,5256598
10725395761,96820362,85815726,911362845,954653172,2991877
10425264921,53248715,87018665,6846312,967944626,2626765
10228637588,59807974,39560339,6923731,5771762,5687817
10679887319,23967925,24984102,2795962,2115957,4645797
10839931785,76439789,67423600,957437787,6744173,3329382
20697238256,33307831,45232820,3859147,948214484,4271559
10955515662,82178541,71162722,911188196,2622243,6412848
20297392339,90710819,72936590,997115243,916174138,5969725
20351923979,35658046,33982049,2172286,927598178,5743965
20974167435,35363634,45265262,2519691,4732797,939577684
10915366397,97350666,25345416,975471216,6652729,2661731
10727512377,98660424,46586688,994549582,977213348,949884556
20142724713,11470185,29179116,992942842,969782831,6355521
20179592775,28022375,45314825,985536475,3434548,984794489
10631349227,49341343,88820124,5734564,3344563,2529426
10634391972,37256734,95091377,6655491,4142571,2199296
20197193347,94957592,74142849,961417617,2475631,986459996
20154115782,00756897,70203224,986776261,984864527,985327668
20278163687,57143122,21837388,923341736,4854689,997375754
10385767662,16701939,53400275,3157189,936379198,949619171
10293226888,11012092,30375093,947977965,4622364,6878935
10964314188,48662100,37419136,6962341,917699424,984993775
20744241843,15136107,71799438,928887912,918623411,945273551
10947268342,64090717,73148801,4764377,947835963,914227627
20465532629,57582308,08391602,3311976,6159288,5813322
10555494214,66096774,94894659,3112492,916825398,2878397
10623975979,95686712,50127985,931757923,4999762,995312183
20619547367,18171404,43219410,4292833,992645454,6465962
20643254418,00532966,23416518,3451181,914156313,988315667
20741738119,47169185,26794075,2384538,916534272,4416321
10715117518,01189129,31847906,3116744,998342159,6613121
10136133369,82951868,82269080,926933818,912677666,3327874
10619223683,55332250,48538237,945255692,3994797,6654684
10975556875,42469019,98033730,997885459,2922595,992358678
10333797896,86011583,16358469,3727854,3952246,2945217
10739262114,22569928,50085623,917989477,924431696,954421112
10589399728,83212369,95860893,6865315,938682553,3765817
20215678411,28718892,73502019,5521192,4378237,2949688
10247951159,70886538,58281723,958363419,2942146,2323484
20114196581,59927285,31224798,991698755,5471841,936339792
20265395731,15862665,60338780,973678999,5683341,993856794
20859173982,72246573,59588575,4532753,5415159,949744927
10284976718,72275046,26193604,3458966,925387927,945596476
10235971993,08303185,60491428,929841551,953288377,972898815
20211744183,60166905,74338831,972446261,4217487,4231892
10192891384,15413048,35791708,4775595,6473613,925582338
10338858534,91683543,62909458,983376549,965917858,2556983
10544355549,23518409,00235574,911625127,961833393,915912745
20461678494,09034242,94044502,6687375,4688861,933614684
10171187485,47698746,93458584,967571812,2564799,2366269
20641821745,39997777,21620866,968249623,963531361,976839491
20574632235,11351284,15233711,6397537,6633817,5446215
20458772774,38145989,18702852,4861161,969178217,6182641
20771519837,72782598,13475014,3416848,3483942,4488896
10769144968,77029768,20228080,2811554,939655351,5191156
20674142279,60171911,18123226,6944231,993817392,966791657
20571127751,72717488,06588560,938699369,964724556,4588722
20352133327,66278871,65314945,992835579,4923687,964123992
10479495298,02259689,61561637,6775395,4831375,3997561
10359883145,81867297,52884561,4259718,919673334,5856687
10694976699,71036752,51271350,947842461,925316643,4219349
10771659153,94412088,94587304,925798289,948522934,938612254
20749184859,19070532,03310083,4518728,994823148,956961397
20244958468,49217014,40263885,962697644,991658558,4756857
20588482149,46147056,76788132,4889585,999333363,998311478
10145646942,66182105,99183990,953482693,5581739,934485446
20396177727,49932210,80096372,914117457,2954654,968211811
20146995512,79841669,23669879,937297563,5697361,917282569
10254434694,85275162,19776958,992833471,942438715,4798176
10434289938,68607071,96372758,996237423,947778438,939321512
20117825874,02968702,89691330,2872746,986181845,978284721
20474165392,42296291,06265443,914899457,967213398,6259785
20466647354,79247279,78705066,973976234,2397586,2586813
10219897995,88424331,52777038,6211729,5782181,5485391
20211798531,29321126,77218582,6815587,995147442,5149158
20436327612,09536496,22780336,953528922,2333246,3919193
20115474134,61335141,02570230,5354376,963351576,3164497
20813756962,58476012,06436482,947277865,4513415,927269461
10826399527,46046864,64431740,3688955,911561251,2626345
20815589626,73162575,03920620,915158864,3781459,979242795
10172584637,40051015,53156708,927988288,943772779,3982885
10519195458,74566218,37743528,985631234,919655425,3954247
10218129863,48166223,37022505,6776662,2245944,913178845
20312469261,99918115,96929789,6948652,3145733,3776581
10754615963,72489729,59791596,932172737,979242715,4723324
20692354793,08157782,10250386,5437961,919413569,6115745
10142462982,61391051,99673622,983478578,932493439,934714447
20412538217,25491527,10859287,6281932,5846571,972523446
10928378614,32970819,83491876,925598971,951288845,6915616
20445238383,00551422,91026622,958631926,3626994,6252256
20582861416,05133800,48939035,999192775,962732275,6539657
20735646594,26627746,45761247,4691212,968327484,993247515
10828364775,90132312,79397177,927341532,5869819,963836291
10297777919,61768032,48715699,2395862,949542274,955919824
20556962733,64102925,11564631,2511488,951797392,949539142
20184633274,68277426,13835237,3414362,4882848,6293428
10227411836,45462979,06548357,2525939,959194619,4861767
20426417926,10083785,21523696,932424519,972596862,968827796
20278812125,46907260,58735799,6614415,3435296,3397443
10889253895,93013071,64585391,992363674,5247898,972872529
20961421747,19247331,82650891,4516639,942811858,912192675
20216859629,07816906,27313519,3165673,927391376,958576892
20325849858,13911561,57821673,2831298,994549137,3625753
20979619788,64680212,10836176,3324552,2456111,981225951
20439836444,71776137,90437503,945571124,2468119,922554977
10822415775,17407076,81440649,3778554,928557984,937232167
10541546376,39149693,87074223,963485889,4648984,971434539
10171455411,92371927,91121409,962212667,2632556,949365612
10338198449,98883026,55050796,5637969,3368176,998842692
20927221156,32475887,10769717,6921313,937881685,929283771
20799864472,78504656,78030976,989565442,4677689,921983619
10327752758,09385065,81366331,941461214,969818727,936423682
20275165578,74701707,92019690,3249426,928121728,5894443
20729844641,86023087,27457336,958216333,3244467,2983932
10354391864,26128056,94860998,2527163,954788323,915533995
10192577997,47050613,24401314,992924176,2848573,6659193
20732753647,88161729,64009355,926379742,4196287,6367727
10126256813,89743293,16236743,961571339,969759371,935832966
10771182194,32450817,05302069,936551546,929966724,2155547
20432795271,61446098,18964451,955528576,5896229,2422553
10724182485,10100524,01164804,2187624,4248454,977376263
10657876433,35006859,04283985,955115479,4651567,982394947
20783993696,04637574,00901576,973325525,5735545,3256316
20454921646,89630728,40310611,956127656,915196765,2148427
20934597796,64107209,00901263,3277927,4515944,6685865
10696183734,36711738,27510067,941961877,4194461,926976129
20227723138,70596041,16138476,3519198,3915423,5964769
10756722211,57682142,30064654,983716846,986847266,2982732
20451481556,01599462,12466484,4964194,967118249,6267661
20248729247,14966536,89856629,4471798,986465831,5653133
20985534947,96197346,93750925,999164155,4326187,3199483
10981895563,94110117,43531314,989879642,2894743,5843541
20317759139,73403861,10771067,6376749,994777299,2849374
20494174675,58723086,62643820,3275714,958412678,6378997
20649283611,17345533,07184509,4642125,994881766,5113347
10695666357,64353650,18714302,4395435,987997949,957112913
10739138322,45900738,63784418,3453215,4668663,951779694
20693376894,00312333,78587875,5554138,2224265,917544948
10223717213,68410458,39885845,6117247,999818364,4269657
20299422885,42354429,71240995,6986735,918277294,962987697
10813428871,02465927,84002289,984586231,922873582,2498217
20241782471,21296097,29088253,2862837,918844758,6749821
10685235842,04097693,78547664,3574621,4719916,951587473
20786297172,62728756,61586457,994865113,2971431,2343451
20552535232,05613382,73488717,4839563,954521381,964572664
20443533147,30392097,89220548,3572491,3959349,937771833
20575195763,46796805,63374050,944817122,986415869,983462142
10828267552,42309254,53147996,5917844,971915431,952915632
10758782337,56383196,46326255,5658692,968765476,5687929
20972119279,67656656,78935462,984799846,983163422,6246997
10512537396,60100171,38846150,952859243,3343747,993396315
20923391899,80324730,30460765,5792784,976223418,988594175
10417679723,64283677,77303417,982996943,939156953,966921481
20627912746,33936880,92836483,2639196,938291667,961623268
10518214188,63142097,05988336,992623169,914211133,3639955
20614851983,61730573,93569888,915828715,2437299,3982467
10722355919,28391009,93846510,994564421,5961986,5226763
10115178534,19547732,41291390,993463137,2924199,4582432
20745571176,79324337,42124154,3444486,928167398,978815556
20691444773,96370504,20055350,961768375,5127483,2628323
20586561174,48532189,14059294,915382518,964661421,4688325
20353671877,02767876,57259984,981164835,946957663,4394199
10364442557,27054150,93372710,4351896,4455692,955463385
20887954329,67715272,24833956,989765596,6751595,2721937
